time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.51999999999997,2.9434095234779245,-4.998487324195138,36.23367644995777,0.007125063906894269,6.165937895770341,0.0,1.4748118674532043,-2.1061234299539042,6.7486756250205735,0.019189811630964365,-0.1516354703665819,0.0,488.41118606642107,484.13667143091385,484.6812981007998,485.77654434077937
5.579999999999969,3.0342060258518795,-5.124897801352536,36.64041464224034,0.009870805909733882,6.157312855858899,0.0,1.5525332786872315,-2.107366500446461,6.808742518068018,0.07392904753493312,-0.1314070595206142,0.0,467.43575642024535,468.99141228541447,467.29265621517595,471.5422439301042
5.639999999999968,3.12938367704209,-5.25136158509712,37.04725904738967,0.014331068414916714,6.149699937134834,0.0,1.6206991423067885,-2.1077656787221786,6.752966443989381,0.07514230332687746,-0.11910212223889621,0.0,433.6544584424298,434.6719246344358,432.7226901715124,432.8293169490405
5.699999999999966,3.229448722109864,-5.377707473159769,37.45574989765588,0.018515554525239786,6.142597176274865,0.0,1.7154344517324915,-2.1033480165253824,6.86259064348293,0.055842140780555855,-0.1169729326642185,0.0,483.87468803055083,484.02364985822754,485.08171216546623,483.6330515067275
5.759999999999965,3.335274827001532,-5.503718720681625,37.87031141300483,0.022127677225422637,6.135766332265163,0.0,1.8126996877680739,-2.0967060626307545,6.955394990883415,0.0677389708209771,-0.10823756221443323,0.0,479.8899356031897,480.54218195277184,480.9363117330516,481.83899272058324
5.819999999999964,3.4463115697646005,-5.6293745804968065,38.28534298407488,0.027059830552265574,6.129787333380683,0.0,1.8890455850808323,-2.0914879205777126,6.879343119045879,0.10157519480942212,-0.08644439755914257,0.0,427.3935481821513,429.23825429005706,429.33525547255755,432.2026604983721
5.879999999999963,3.5620644013211833,-5.754633189052423,38.69611797650746,0.03326272497662952,6.124444594709487,0.0,1.9698298026496714,-2.083343034253014,6.813465109704912,0.10676685678171752,-0.09483023348383547,0.0,432.27965003557944,431.56531932501144,432.07265713140293,432.51985885212144
5.939999999999961,3.682530915815124,-5.879357123048149,39.10159556532605,0.039811602185005235,6.1189480919275105,0.0,2.0461996981671695,-2.073670004305034,6.703023058908001,0.11352551730517922,-0.08584223200894768,0.0,415.12304805691235,415.90349017181404,417.1449810424311,417.7462457495995
5.99999999999996,3.8081200203007874,-6.003296842096967,39.50323654781695,0.04645850729390588,6.114236009133862,0.0,2.1405061677998223,-2.05711029857997,6.685003440126946,0.1046418268813915,-0.06691329017531074,0.0,445.1491097502717,446.69072328549413,446.07173547521614,445.3562894653446
6.059999999999959,3.939299823362535,-6.126174645902845,39.90297105804977,0.05294418902750753,6.110992789433375,0.0,2.2324489572040336,-2.038313408333417,6.639653288582342,0.1142289488095548,-0.03620244794131122,0.0,435.56868411969964,438.12787531867735,436.7093721675403,437.5189695353469
6.1199999999999575,4.076499035841093,-6.247678192459899,40.30261706208298,0.060129205437672084,6.108575681534049,0.0,2.340984524524122,-2.0111854901918136,6.681544805645072,0.12897210662140507,-0.05004480678380877,0.0,464.3988986877552,463.31078044991034,464.0620711479886,465.23027676402285
6.179999999999956,4.219840775796377,-6.3675625593920016,40.702448108687115,0.0681891186200545,6.1053191501186035,0.0,2.4373228261318003,-1.984324476561794,6.6462737621557375,0.14332437547509494,-0.0644663417184005,0.0,441.0079739221488,439.81277822022855,440.1542629067035,441.3573983768068
6.239999999999955,4.369430455000197,-6.485542705308651,41.10246238527308,0.07652106164470318,6.1013139762723085,0.0,2.5492769437280196,-1.9476014094536394,6.687154662609972,0.12800404873045612,-0.07176785264720636,0.0,465.2331166210327,464.65780546728763,464.5673677554792,463.3811140898016
6.299999999999954,4.526069977902449,-6.601057951754053,41.50632993976073,0.08490184489233421,6.096940280083457,0.0,2.6723265399912086,-1.9021629490285887,6.774392404299328,0.1563255734338764,-0.07524880404523539,0.0,479.18189779495543,478.91344332762145,478.56196856185625,480.7293825145531
